gaze_x,gaze_y,inout_score,in_frame,head_box_xmin,head_box_ymin,head_box_xmax,head_box_ymax,distance_from_center,json_path,person_id,label,frame_file
41,31,3.798773917651488e-08,False,136.875,21.609375,585.375,476.390625,9.055385138137417,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0294_gaze.json,person_13,spontaneous,frame_0294_gaze.json
41,30,2.6486404181014223e-08,False,142.96875,25.109375,579.28125,479.890625,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0296_gaze.json,person_13,spontaneous,frame_0296_gaze.json
41,30,8.95779095344551e-08,False,149.5625,25.609375,573.6875,480.0,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0297_gaze.json,person_13,spontaneous,frame_0297_gaze.json
41,30,7.560097259329268e-08,False,134.0,19.015625,582.5,479.984375,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0299_gaze.json,person_13,spontaneous,frame_0299_gaze.json
41,30,5.603108377272292e-08,False,141.46875,21.859375,577.78125,476.640625,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0301_gaze.json,person_13,spontaneous,frame_0301_gaze.json
41,30,1.03840264387145e-07,False,14.1328125,25.453125,591.1171875,478.796875,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0302_gaze.json,person_13,spontaneous,frame_0302_gaze.json
41,30,1.3912149654515815e-07,False,19.29296875,15.53125,581.70703125,473.96875,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0303_gaze.json,person_13,spontaneous,frame_0303_gaze.json
41,30,2.278955264500837e-07,False,148.15625,22.109375,579.59375,476.890625,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0306_gaze.json,person_13,spontaneous,frame_0306_gaze.json
41,31,2.2722314696466128e-08,False,134.5,22.359375,583.0,477.140625,9.055385138137417,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0309_gaze.json,person_13,spontaneous,frame_0309_gaze.json
41,31,1.2313545028064254e-07,False,145.65625,21.609375,577.09375,476.390625,9.055385138137417,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0311_gaze.json,person_13,spontaneous,frame_0311_gaze.json
41,30,3.175018434831145e-07,False,148.25,22.609375,577.25,477.390625,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0313_gaze.json,person_13,spontaneous,frame_0313_gaze.json
41,30,1.9771263737311529e-07,False,146.15625,22.859375,577.59375,477.640625,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0316_gaze.json,person_13,spontaneous,frame_0316_gaze.json
41,30,1.9316027533022861e-07,False,134.34375,22.609375,590.15625,477.390625,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0318_gaze.json,person_13,spontaneous,frame_0318_gaze.json
41,31,8.461127265491086e-08,False,138.90625,22.015625,580.09375,480.0,9.055385138137417,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0320_gaze.json,person_13,spontaneous,frame_0320_gaze.json
41,32,9.690707258869224e-08,False,131.5625,21.109375,584.9375,475.890625,9.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0321_gaze.json,person_13,spontaneous,frame_0321_gaze.json
41,30,1.8338521101668448e-07,False,132.41015625,21.078125,584.08984375,474.421875,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0322_gaze.json,person_13,spontaneous,frame_0322_gaze.json
41,30,2.0019972168938693e-07,False,25.29296875,19.328125,587.70703125,472.671875,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0323_gaze.json,person_13,spontaneous,frame_0323_gaze.json
41,31,1.7086502168695006e-07,False,18.00390625,19.078125,586.24609375,472.421875,9.055385138137417,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0324_gaze.json,person_13,spontaneous,frame_0324_gaze.json
41,32,3.9733279777465214e-08,False,212.53125,19.765625,585.46875,480.0,9.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0325_gaze.json,person_13,spontaneous,frame_0325_gaze.json
41,32,1.6715704020953126e-07,False,25.1640625,21.875,578.8359375,470.125,9.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0326_gaze.json,person_13,spontaneous,frame_0326_gaze.json
41,30,2.2998850113253866e-07,False,132.375,19.96875,580.875,480.0,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0328_gaze.json,person_13,spontaneous,frame_0328_gaze.json
41,28,3.108036423782323e-07,False,20.41796875,17.28125,582.83203125,475.71875,9.848857801796104,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0330_gaze.json,person_13,spontaneous,frame_0330_gaze.json
41,49,3.646511322585866e-05,False,131.66015625,22.328125,583.33984375,475.671875,19.235384061671343,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0333_gaze.json,person_13,spontaneous,frame_0333_gaze.json
59,63,1.8919397462013876e-06,False,142.5625,22.859375,586.1875,477.640625,41.10960958218893,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0334_gaze.json,person_13,spontaneous,frame_0334_gaze.json
41,30,1.8131369472484948e-07,False,24.54296875,20.078125,586.95703125,473.421875,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0342_gaze.json,person_13,spontaneous,frame_0342_gaze.json
41,30,3.698777391036856e-07,False,13.3828125,19.578125,590.3671875,472.921875,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0343_gaze.json,person_13,spontaneous,frame_0343_gaze.json
41,30,4.644892612759577e-07,False,20.66796875,18.78125,583.08203125,477.21875,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0344_gaze.json,person_13,spontaneous,frame_0344_gaze.json
41,30,4.748200410631398e-07,False,21.29296875,18.78125,583.70703125,477.21875,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0346_gaze.json,person_13,spontaneous,frame_0346_gaze.json
41,30,2.4246679686257266e-07,False,9.84375,32.6328125,592.65625,473.2421875,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0347_gaze.json,person_13,spontaneous,frame_0347_gaze.json
59,63,4.84058000438381e-05,False,141.90625,21.515625,583.09375,480.0,41.10960958218893,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0353_gaze.json,person_13,spontaneous,frame_0353_gaze.json
41,30,4.09511812904384e-07,False,146.46875,21.515625,582.78125,480.0,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0354_gaze.json,person_13,spontaneous,frame_0354_gaze.json
41,30,5.144419290559199e-08,False,129.9140625,22.328125,590.3359375,475.671875,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0355_gaze.json,person_13,spontaneous,frame_0355_gaze.json
41,31,5.08803523757706e-08,False,136.5,19.515625,585.0,480.0,9.055385138137417,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0356_gaze.json,person_13,spontaneous,frame_0356_gaze.json
41,31,3.434237072497126e-08,False,136.03125,20.765625,577.21875,480.0,9.055385138137417,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0357_gaze.json,person_13,spontaneous,frame_0357_gaze.json
41,31,2.547265580687963e-07,False,16.50390625,17.328125,584.74609375,470.671875,9.055385138137417,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0358_gaze.json,person_13,spontaneous,frame_0358_gaze.json
41,31,6.92300829996384e-08,False,132.375,25.359375,580.875,480.0,9.055385138137417,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0359_gaze.json,person_13,spontaneous,frame_0359_gaze.json
41,32,1.2299109641844552e-07,False,139.5625,24.65625,583.1875,476.34375,9.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0360_gaze.json,person_13,spontaneous,frame_0360_gaze.json
41,50,0.00030844155116938055,False,143.90625,18.265625,575.34375,479.234375,20.12461179749811,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0365_gaze.json,person_13,spontaneous,frame_0365_gaze.json
41,50,0.00032399012707173824,False,20.66796875,21.875,583.08203125,470.125,20.12461179749811,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0368_gaze.json,person_13,spontaneous,frame_0368_gaze.json
58,63,6.442769517889246e-07,False,132.875,18.71875,581.375,480.0,40.45985664828782,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0369_gaze.json,person_13,spontaneous,frame_0369_gaze.json
41,30,7.488354185625212e-07,False,17.00390625,15.828125,585.24609375,469.171875,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0371_gaze.json,person_13,spontaneous,frame_0371_gaze.json
41,30,8.497044632349571e-07,False,65.98828125,17.578125,599.26171875,470.921875,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0372_gaze.json,person_13,spontaneous,frame_0372_gaze.json
41,30,8.625652867522149e-07,False,133.25,24.109375,581.75,478.890625,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0375_gaze.json,person_13,spontaneous,frame_0375_gaze.json
41,30,3.151367877762823e-07,False,17.12890625,34.8203125,585.37109375,475.4296875,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0379_gaze.json,person_13,spontaneous,frame_0379_gaze.json
41,30,8.579938821640098e-07,False,18.62890625,18.578125,586.87109375,471.921875,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0381_gaze.json,person_13,spontaneous,frame_0381_gaze.json
41,30,3.5913907936446776e-07,False,19.54296875,20.578125,581.95703125,473.921875,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0382_gaze.json,person_13,spontaneous,frame_0382_gaze.json
41,30,2.2512021757847833e-07,False,134.6875,23.109375,588.0625,477.890625,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0383_gaze.json,person_13,spontaneous,frame_0383_gaze.json
41,27,1.0066631830341066e-06,False,120.0,21.859375,607.5,476.640625,10.295630140987,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0385_gaze.json,person_13,spontaneous,frame_0385_gaze.json
41,28,2.9462017892001313e-07,False,21.41796875,20.578125,583.83203125,473.921875,9.848857801796104,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0386_gaze.json,person_13,spontaneous,frame_0386_gaze.json
40,27,5.55998212803388e-07,False,18.25390625,17.28125,586.49609375,475.71875,9.433981132056603,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0388_gaze.json,person_13,spontaneous,frame_0388_gaze.json
40,28,7.398373895739496e-07,False,18.37890625,19.78125,586.62109375,478.21875,8.94427190999916,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0389_gaze.json,person_13,spontaneous,frame_0389_gaze.json
41,28,6.147815838630777e-07,False,19.87890625,18.03125,588.12109375,476.46875,9.848857801796104,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0391_gaze.json,person_13,spontaneous,frame_0391_gaze.json
41,28,5.951523007752257e-07,False,20.41796875,18.53125,582.83203125,476.96875,9.848857801796104,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0392_gaze.json,person_13,spontaneous,frame_0392_gaze.json
41,30,1.470690449423273e-06,False,21.91796875,17.578125,584.33203125,470.921875,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0393_gaze.json,person_13,spontaneous,frame_0393_gaze.json
41,30,2.809152022109629e-07,False,138.3125,21.859375,581.9375,476.640625,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0394_gaze.json,person_13,spontaneous,frame_0394_gaze.json
41,30,5.969178573650424e-07,False,25.9140625,17.78125,579.5859375,476.21875,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0395_gaze.json,person_13,spontaneous,frame_0395_gaze.json
41,30,8.721056019567186e-07,False,22.66796875,17.078125,585.08203125,470.421875,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0396_gaze.json,person_13,spontaneous,frame_0396_gaze.json
41,30,6.309653031166818e-07,False,17.87890625,17.328125,586.12109375,470.671875,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0397_gaze.json,person_13,spontaneous,frame_0397_gaze.json
41,28,1.8807202195603168e-07,False,149.625,23.15625,578.625,474.84375,9.848857801796104,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0401_gaze.json,person_13,spontaneous,frame_0401_gaze.json
40,30,4.6435198441940884e-07,False,48.91796875,21.328125,611.33203125,474.671875,8.246211251235321,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0403_gaze.json,person_13,spontaneous,frame_0403_gaze.json
41,31,6.11693678820302e-07,False,47.91796875,20.578125,610.33203125,473.921875,9.055385138137417,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0404_gaze.json,person_13,spontaneous,frame_0404_gaze.json
41,31,1.1407494326931555e-07,False,130.96875,20.859375,586.78125,475.640625,9.055385138137417,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0407_gaze.json,person_13,spontaneous,frame_0407_gaze.json
41,30,1.0992656598318717e-06,False,50.1640625,21.328125,603.8359375,474.671875,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0408_gaze.json,person_13,spontaneous,frame_0408_gaze.json
41,30,6.491604267466755e-07,False,130.84375,24.65625,596.40625,476.34375,9.219544457292887,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_13\spontaneous\data\frame_0409_gaze.json,person_13,spontaneous,frame_0409_gaze.json
31,19,1.5418140719702933e-06,False,23.96484375,211.734375,1064.28515625,1920.0,13.038404810405298,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_14\scripted\data\frame_0000_gaze.json,person_14,scripted,frame_0000_gaze.json
30,18,5.898397716919135e-07,False,26.96484375,215.109375,1067.28515625,1920.0,14.142135623730951,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_14\scripted\data\frame_0001_gaze.json,person_14,scripted,frame_0001_gaze.json
30,19,7.183454044934479e-07,False,32.33203125,200.71875,1055.16796875,1920.0,13.152946437965905,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_14\scripted\data\frame_0002_gaze.json,person_14,scripted,frame_0002_gaze.json
30,20,9.531150908514974e-07,False,36.392578125,205.96875,1054.857421875,1920.0,12.165525060596439,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_14\scripted\data\frame_0003_gaze.json,person_14,scripted,frame_0003_gaze.json
29,20,4.187873855698854e-05,False,11.53125,248.203125,1080.0,1909.546875,12.36931687685298,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_14\scripted\data\frame_0004_gaze.json,person_14,scripted,frame_0004_gaze.json
28,20,3.924660177290207e-06,False,4.21875,232.78125,1080.0,1920.0,12.649110640673518,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_14\scripted\data\frame_0005_gaze.json,person_14,scripted,frame_0005_gaze.json
28,20,5.519366368389456e-07,False,0.0,234.796875,1080.0,1914.703125,12.649110640673518,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_14\scripted\data\frame_0006_gaze.json,person_14,scripted,frame_0006_gaze.json
28,20,5.110668439556321e-07,False,6.85546875,221.6953125,1080.0,1920.0,12.649110640673518,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_14\scripted\data\frame_0007_gaze.json,person_14,scripted,frame_0007_gaze.json
28,21,9.383760470882407e-07,False,6.28125,235.921875,1080.0,1915.828125,11.704699910719626,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_14\scripted\data\frame_0008_gaze.json,person_14,scripted,frame_0008_gaze.json
28,20,9.646113312555826e-07,False,0.46875,232.546875,1080.0,1912.453125,12.649110640673518,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_14\scripted\data\frame_0009_gaze.json,person_14,scripted,frame_0009_gaze.json
29,20,2.1774633296445245e-06,False,7.60546875,238.78125,1080.0,1919.71875,12.36931687685298,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_14\scripted\data\frame_0010_gaze.json,person_14,scripted,frame_0010_gaze.json
29,20,3.4375846098555485e-06,False,0.46875,251.203125,1080.0,1912.546875,12.36931687685298,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_14\scripted\data\frame_0011_gaze.json,person_14,scripted,frame_0011_gaze.json
29,20,6.788807240809547e-06,False,5.53125,246.328125,1080.0,1907.671875,12.36931687685298,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_14\scripted\data\frame_0012_gaze.json,person_14,scripted,frame_0012_gaze.json
